Entity,Code,Day,total_vaccinations
Croatia,HRV,2021-05-18,1406279
Croatia,HRV,2021-05-19,1450169
Croatia,HRV,2021-05-21,1549368
Croatia,HRV,2021-05-22,1581292
Croatia,HRV,2021-05-23,1582821
Croatia,HRV,2021-05-24,1605287
Croatia,HRV,2021-05-25,1608291
Croatia,HRV,2021-05-26,1645332
Croatia,HRV,2021-05-27,1686585
Croatia,HRV,2021-05-28,1722430
Croatia,HRV,2021-05-29,1748726
Croatia,HRV,2021-05-30,1751087
Croatia,HRV,2021-05-31,1773289
Croatia,HRV,2021-06-01,1803557
Croatia,HRV,2021-06-02,1847314
Croatia,HRV,2021-06-03,1855003
Croatia,HRV,2021-06-04,1885772
Croatia,HRV,2021-06-05,1902092
Croatia,HRV,2021-06-06,1903673
Croatia,HRV,2021-06-07,1920656
Croatia,HRV,2021-06-08,1947784
Croatia,HRV,2021-06-10,2042889
Croatia,HRV,2021-06-11,2087157
Croatia,HRV,2021-06-13,2139816
Croatia,HRV,2021-06-14,2164874
Croatia,HRV,2021-06-15,2196552
Croatia,HRV,2021-06-16,2219196
Croatia,HRV,2021-06-18,2318428
Croatia,HRV,2021-06-20,2359472
Croatia,HRV,2021-06-21,2379658
Croatia,HRV,2021-06-22,2389633
Croatia,HRV,2021-06-23,2424695
Croatia,HRV,2021-06-25,2502912
Croatia,HRV,2021-06-26,2524626
Croatia,HRV,2021-06-27,2529612
Croatia,HRV,2021-06-28,2545040
Croatia,HRV,2021-06-29,2573481
Croatia,HRV,2021-07-02,2633195
Croatia,HRV,2021-07-03,2664327
Croatia,HRV,2021-07-04,2669307
Croatia,HRV,2021-07-05,2687515
Croatia,HRV,2021-07-06,2714126
Croatia,HRV,2021-07-07,2741251
Croatia,HRV,2021-07-09,2792456
Croatia,HRV,2021-07-10,2814234
Croatia,HRV,2021-07-11,2817143
Croatia,HRV,2021-07-12,2833080
Croatia,HRV,2021-07-13,2848709
Croatia,HRV,2021-07-14,2870866
Croatia,HRV,2021-07-16,2906350
Croatia,HRV,2021-07-17,2915530
Croatia,HRV,2021-07-18,2917001
Croatia,HRV,2021-07-19,2930768
Croatia,HRV,2021-07-20,2948798
Croatia,HRV,2021-07-21,2965335
Croatia,HRV,2021-07-22,2980716
Croatia,HRV,2021-07-23,2997335
Croatia,HRV,2021-07-25,3008752
Croatia,HRV,2021-07-26,3018451
Croatia,HRV,2021-07-27,3031563
Croatia,HRV,2021-07-28,3042701
Croatia,HRV,2021-07-30,3068657
Croatia,HRV,2021-07-31,3078364
Croatia,HRV,2021-08-01,3080719
Croatia,HRV,2021-08-02,3091467
Croatia,HRV,2021-08-03,3099209
Croatia,HRV,2021-08-04,3109586
Croatia,HRV,2021-08-05,3110259
Croatia,HRV,2021-08-06,3118842
Croatia,HRV,2021-08-07,3123548
Croatia,HRV,2021-08-08,3125230
Croatia,HRV,2021-08-09,3131892
Croatia,HRV,2021-08-10,3140874
Croatia,HRV,2021-08-11,3148900
Croatia,HRV,2021-08-12,3157783
Croatia,HRV,2021-08-13,3166258
Croatia,HRV,2021-08-15,3170096
Croatia,HRV,2021-08-16,3176538
Croatia,HRV,2021-08-17,3182592
Croatia,HRV,2021-08-18,3191520
Croatia,HRV,2021-08-19,3200638
Croatia,HRV,2021-08-20,3208101
Croatia,HRV,2021-08-21,3212084
Croatia,HRV,2021-08-22,3212783
Croatia,HRV,2021-08-23,3219595
Croatia,HRV,2021-08-24,3227814
Croatia,HRV,2021-08-26,3244822
Croatia,HRV,2021-08-27,3253119
Croatia,HRV,2021-08-28,3257094
Croatia,HRV,2021-08-29,3258375
Croatia,HRV,2021-08-30,3264851
Croatia,HRV,2021-09-01,3278961
Croatia,HRV,2021-09-02,3286459
Croatia,HRV,2021-09-03,3293563
Croatia,HRV,2021-09-04,3296797
Croatia,HRV,2021-09-05,3297256
Croatia,HRV,2021-09-06,3302352
Croatia,HRV,2021-09-08,3314168
Croatia,HRV,2021-09-09,3321265
Croatia,HRV,2021-09-10,3326927
Croatia,HRV,2021-09-11,3330644
Croatia,HRV,2021-09-12,3331246
Croatia,HRV,2021-09-13,3335991
Croatia,HRV,2021-09-14,3341864
Croatia,HRV,2021-09-15,3348958
Croatia,HRV,2021-09-16,3356659
Croatia,HRV,2021-09-17,3364565
Croatia,HRV,2021-09-18,3368323
Croatia,HRV,2021-09-19,3369026
Croatia,HRV,2021-09-20,3374095
Croatia,HRV,2021-09-21,3380570
Croatia,HRV,2021-09-22,3388015
Croatia,HRV,2021-09-23,3397030
Croatia,HRV,2021-09-24,3404014
Croatia,HRV,2021-09-25,3407385
Croatia,HRV,2021-09-26,3408049
Croatia,HRV,2021-09-27,3413174
Croatia,HRV,2021-09-28,3419381
Croatia,HRV,2021-09-29,3428029
Croatia,HRV,2021-09-30,3436799
Croatia,HRV,2021-10-02,3447108
Croatia,HRV,2021-10-04,3453133
Croatia,HRV,2021-10-05,3460702
Croatia,HRV,2021-10-06,3467940
Croatia,HRV,2021-10-07,3475957
Croatia,HRV,2021-10-09,3486177
Croatia,HRV,2021-10-10,3486793
Croatia,HRV,2021-10-11,3491225
Croatia,HRV,2021-10-12,3496972
Croatia,HRV,2021-10-13,3503116
Croatia,HRV,2021-10-14,3510623
Croatia,HRV,2021-10-15,3516613
Croatia,HRV,2021-10-16,3520008
Croatia,HRV,2021-10-17,3520417
Croatia,HRV,2021-10-18,3524319
Croatia,HRV,2021-10-19,3530290
Croatia,HRV,2021-10-20,3537299
Croatia,HRV,2021-10-21,3545766
Croatia,HRV,2021-10-22,3554203
Croatia,HRV,2021-10-23,3557853
Croatia,HRV,2021-10-24,3558842
Croatia,HRV,2021-10-25,3566066
Croatia,HRV,2021-10-26,3575459
Croatia,HRV,2021-10-28,3599586
Croatia,HRV,2021-10-29,3610412
Croatia,HRV,2021-10-31,3616491
Croatia,HRV,2021-11-01,3617177
Croatia,HRV,2021-11-02,3627387
Croatia,HRV,2021-11-03,3641758
Croatia,HRV,2021-11-04,3658686
Croatia,HRV,2021-11-05,3675807
Croatia,HRV,2021-11-06,3690148
Croatia,HRV,2021-11-09,3732705
Croatia,HRV,2021-11-10,3759981
Croatia,HRV,2021-11-12,3817390
Croatia,HRV,2021-11-13,3845713
Croatia,HRV,2021-11-14,3852323
Croatia,HRV,2021-11-16,3899376
Croatia,HRV,2021-11-17,3931774
Croatia,HRV,2021-11-18,3938422
Croatia,HRV,2021-11-19,3963116
Croatia,HRV,2021-11-20,3982079
Croatia,HRV,2021-11-21,3985860
Croatia,HRV,2021-11-22,4000957
Croatia,HRV,2021-11-23,4022873
Croatia,HRV,2021-11-24,4047302
Croatia,HRV,2021-11-25,4073744
Croatia,HRV,2021-11-26,4094675
Croatia,HRV,2021-11-27,4111402
Croatia,HRV,2021-11-28,4115040
Croatia,HRV,2021-11-29,4131685
Croatia,HRV,2021-11-30,4154022
Croatia,HRV,2021-12-01,4178836
Croatia,HRV,2021-12-02,4201709
Croatia,HRV,2021-12-04,4245741
Croatia,HRV,2021-12-05,4249704
Croatia,HRV,2021-12-06,4266743
Croatia,HRV,2021-12-07,4289179
Croatia,HRV,2021-12-08,4314136
Croatia,HRV,2021-12-10,4361237
Croatia,HRV,2021-12-11,4381704
Croatia,HRV,2021-12-12,4386603
Croatia,HRV,2021-12-13,4406837
Croatia,HRV,2021-12-14,4431633
Croatia,HRV,2021-12-15,4461386
Croatia,HRV,2021-12-16,4490656
Croatia,HRV,2021-12-17,4519310
Croatia,HRV,2021-12-18,4542083
Croatia,HRV,2021-12-19,4548649
Croatia,HRV,2021-12-20,4570488
Croatia,HRV,2021-12-21,4597346
Croatia,HRV,2021-12-22,4623523
Croatia,HRV,2021-12-23,4641841
Croatia,HRV,2021-12-24,4646820
Croatia,HRV,2021-12-25,4646841
Croatia,HRV,2021-12-26,4647360
Croatia,HRV,2021-12-27,4662872
Croatia,HRV,2021-12-28,4684781
Croatia,HRV,2021-12-29,4708957
Croatia,HRV,2021-12-30,4725029
Croatia,HRV,2021-12-31,4729751
Croatia,HRV,2022-01-01,4729813
Croatia,HRV,2022-01-02,4731823
Cuba,CUB,2021-05-31,2037745
Cuba,CUB,2021-06-01,2223826
Cuba,CUB,2021-06-02,2408135
Cuba,CUB,2021-06-03,2592575
Cuba,CUB,2021-06-04,2734854
Cuba,CUB,2021-06-05,2844682
Cuba,CUB,2021-06-06,2882587
Cuba,CUB,2021-06-07,2946572
Cuba,CUB,2021-06-08,3016266
Cuba,CUB,2021-06-09,3128573
Cuba,CUB,2021-06-10,3272579
Cuba,CUB,2021-06-11,3419657
Cuba,CUB,2021-06-12,3583709
Cuba,CUB,2021-06-13,3632080
Cuba,CUB,2021-06-14,3848406
Cuba,CUB,2021-06-15,4084278
Cuba,CUB,2021-06-16,4328291
Cuba,CUB,2021-06-17,4536882
Cuba,CUB,2021-06-18,4721599
Cuba,CUB,2021-06-19,4855270
Cuba,CUB,2021-06-20,4892044
Cuba,CUB,2021-06-21,4979420
Cuba,CUB,2021-06-22,5113926
Cuba,CUB,2021-06-23,5229916
Cuba,CUB,2021-06-24,5328292
Cuba,CUB,2021-06-25,5492355
Cuba,CUB,2021-06-26,5591222
Cuba,CUB,2021-06-27,5676321
Cuba,CUB,2021-06-28,5848491
Cuba,CUB,2021-06-29,5988743
Cuba,CUB,2021-06-30,6132569
Cuba,CUB,2021-07-01,6394334
Cuba,CUB,2021-07-02,6572661
Cuba,CUB,2021-07-03,6675818
Cuba,CUB,2021-07-04,6718887
Cuba,CUB,2021-07-05,6759085
Cuba,CUB,2021-07-06,6833720
Cuba,CUB,2021-07-07,7005786
Cuba,CUB,2021-07-08,7160316
Cuba,CUB,2021-07-09,7275137
Cuba,CUB,2021-07-10,7469503
Cuba,CUB,2021-07-11,7507406
Cuba,CUB,2021-07-12,7618028
Cuba,CUB,2021-07-13,7767601
Cuba,CUB,2021-07-14,7900105
Cuba,CUB,2021-07-15,8029388
Cuba,CUB,2021-07-16,8146748
Cuba,CUB,2021-07-17,8225205
Cuba,CUB,2021-07-18,8260167
Cuba,CUB,2021-07-19,8316836
Cuba,CUB,2021-07-20,8388988
Cuba,CUB,2021-07-21,8546995
Cuba,CUB,2021-07-22,8681522
Cuba,CUB,2021-07-23,8804553
Cuba,CUB,2021-07-24,8900350
Cuba,CUB,2021-07-25,8913141
Cuba,CUB,2021-07-26,8945084
Cuba,CUB,2021-07-27,9085122
Cuba,CUB,2021-07-28,9169319
Cuba,CUB,2021-07-30,9650235
Cuba,CUB,2021-07-31,9894050
Cuba,CUB,2021-08-01,10061236
Cuba,CUB,2021-08-02,10267358
Cuba,CUB,2021-08-03,10477630
Cuba,CUB,2021-08-04,10616592
Cuba,CUB,2021-08-05,10713247
Cuba,CUB,2021-08-06,10786407
Cuba,CUB,2021-08-07,10828013
Cuba,CUB,2021-08-08,10848920
Cuba,CUB,2021-08-09,10919750
Cuba,CUB,2021-08-10,11001829
Cuba,CUB,2021-08-11,11059697
Cuba,CUB,2021-08-12,11233885
Cuba,CUB,2021-08-13,11409451
Cuba,CUB,2021-08-14,11632638
Cuba,CUB,2021-08-15,12070621
Cuba,CUB,2021-08-16,12225378
Cuba,CUB,2021-08-17,12287005
Cuba,CUB,2021-08-18,12320691
Cuba,CUB,2021-08-19,12350386
Cuba,CUB,2021-08-20,12429970
Cuba,CUB,2021-08-21,12506728
Cuba,CUB,2021-08-22,12587550
Cuba,CUB,2021-08-23,12699522
Cuba,CUB,2021-08-24,12852801
Cuba,CUB,2021-08-25,12958755
Cuba,CUB,2021-08-26,13180770
Cuba,CUB,2021-08-27,13379503
Cuba,CUB,2021-08-28,13593168
Cuba,CUB,2021-08-29,13739821
Cuba,CUB,2021-08-30,13922868
Cuba,CUB,2021-08-31,14115595
Cuba,CUB,2021-09-01,14328571
Cuba,CUB,2021-09-03,14572560
Cuba,CUB,2021-09-04,14672062
Cuba,CUB,2021-09-07,15242020
Cuba,CUB,2021-09-08,15526511
Cuba,CUB,2021-09-09,15824696
Cuba,CUB,2021-09-10,16195960
Cuba,CUB,2021-09-11,16438294
Cuba,CUB,2021-09-12,16529370
Cuba,CUB,2021-09-13,16696685
Cuba,CUB,2021-09-14,16943296
Cuba,CUB,2021-09-15,17220087
Cuba,CUB,2021-09-16,17498490
Cuba,CUB,2021-09-17,17766271
Cuba,CUB,2021-09-18,18126208
Cuba,CUB,2021-09-19,18402491
Cuba,CUB,2021-09-20,18752564
Cuba,CUB,2021-09-21,19073986
Cuba,CUB,2021-09-22,19418317
Cuba,CUB,2021-09-23,19751634
Cuba,CUB,2021-09-24,19991460
Cuba,CUB,2021-09-25,20168798
Cuba,CUB,2021-09-26,20298170
Cuba,CUB,2021-09-27,20535957
Cuba,CUB,2021-09-28,20788249
Cuba,CUB,2021-09-29,21004660
Cuba,CUB,2021-09-30,21292523
Cuba,CUB,2021-10-01,21444151
Cuba,CUB,2021-10-02,21516690
Cuba,CUB,2021-10-03,21549854
Cuba,CUB,2021-10-04,21681271
Cuba,CUB,2021-10-05,21876763
Cuba,CUB,2021-10-06,22116160
Cuba,CUB,2021-10-07,22352125
Cuba,CUB,2021-10-08,22667026
Cuba,CUB,2021-10-09,22875849
Cuba,CUB,2021-10-10,22982472
Cuba,CUB,2021-10-11,23149042
Cuba,CUB,2021-10-12,23397552
Cuba,CUB,2021-10-13,23628367
Cuba,CUB,2021-10-14,23920914
Cuba,CUB,2021-10-15,24162094
Cuba,CUB,2021-10-16,24464590
Cuba,CUB,2021-10-17,24647897
Cuba,CUB,2021-10-18,24839602
Cuba,CUB,2021-10-19,24972060
Cuba,CUB,2021-10-20,25081025
Cuba,CUB,2021-10-21,25182537
Cuba,CUB,2021-10-22,25275700
Cuba,CUB,2021-10-23,25330666
Cuba,CUB,2021-10-24,25357844
Cuba,CUB,2021-10-25,25436117
Cuba,CUB,2021-10-26,25510679
Cuba,CUB,2021-10-27,25569841
Cuba,CUB,2021-10-28,25633094
Cuba,CUB,2021-10-29,25717783
Cuba,CUB,2021-10-30,25772255
Cuba,CUB,2021-10-31,25800950
Cuba,CUB,2021-11-01,25869765
Cuba,CUB,2021-11-02,25938815
Cuba,CUB,2021-11-03,26007239
Cuba,CUB,2021-11-04,26066217
Cuba,CUB,2021-11-05,26262308
Cuba,CUB,2021-11-06,26389209
Cuba,CUB,2021-11-07,26423596
Cuba,CUB,2021-11-08,26453315
Cuba,CUB,2021-11-09,26564347
Cuba,CUB,2021-11-10,26664153
Cuba,CUB,2021-11-11,26852506
Cuba,CUB,2021-11-12,27039584
Cuba,CUB,2021-11-13,27284188
Cuba,CUB,2021-11-14,27424183
Cuba,CUB,2021-11-15,27568581
Cuba,CUB,2021-11-16,27670213
Cuba,CUB,2021-11-17,27741924
Cuba,CUB,2021-11-18,27794032
Cuba,CUB,2021-11-19,27850290
Cuba,CUB,2021-11-20,27872484
Cuba,CUB,2021-11-21,27878409
Cuba,CUB,2021-11-22,27923083
Cuba,CUB,2021-11-23,27961410
Cuba,CUB,2021-11-26,28373238
Cuba,CUB,2021-11-27,28396291
Cuba,CUB,2021-11-28,28402651
Cuba,CUB,2021-11-29,28434067
Cuba,CUB,2021-11-30,28485574
Cuba,CUB,2021-12-01,28541948
Cuba,CUB,2021-12-02,28592611
Cuba,CUB,2021-12-03,28623729
Cuba,CUB,2021-12-04,28644008
Cuba,CUB,2021-12-05,28651157
Cuba,CUB,2021-12-06,28677318
Cuba,CUB,2021-12-07,28741454
Cuba,CUB,2021-12-08,28822131
Cuba,CUB,2021-12-09,28892653
Cuba,CUB,2021-12-10,28960590
Cuba,CUB,2021-12-11,29006443
Cuba,CUB,2021-12-12,29032134
Cuba,CUB,2021-12-13,29055632
Cuba,CUB,2021-12-14,29090880
Cuba,CUB,2021-12-15,29126523
Cuba,CUB,2021-12-16,29224482
Cuba,CUB,2021-12-17,29292150
Cuba,CUB,2021-12-18,29330035
Cuba,CUB,2021-12-19,29370584
Cuba,CUB,2021-12-20,29404770
Cuba,CUB,2021-12-21,29462299
Cuba,CUB,2021-12-22,29536349
Cuba,CUB,2021-12-23,29636947
Cuba,CUB,2021-12-24,29769267
Cuba,CUB,2021-12-25,29936632
Cuba,CUB,2021-12-26,30023092
Cuba,CUB,2021-12-27,30090996
Cuba,CUB,2021-12-28,30274009
Cuba,CUB,2021-12-30,30719737
Cuba,CUB,2021-12-31,30874045
Cuba,CUB,2022-01-01,30888612
Curacao,CUW,2021-03-29,19609
Curacao,CUW,2021-03-30,20485
Curacao,CUW,2021-04-01,22339
Curacao,CUW,2021-04-05,28137
Curacao,CUW,2021-04-06,30206
Curacao,CUW,2021-04-07,32330
Curacao,CUW,2021-04-08,34130
Curacao,CUW,2021-04-09,36866
Curacao,CUW,2021-04-10,40648
Curacao,CUW,2021-04-13,49926
Curacao,CUW,2021-04-14,53519
Curacao,CUW,2021-04-15,58175
Curacao,CUW,2021-04-16,61031
Curacao,CUW,2021-04-17,64447
Curacao,CUW,2021-04-19,68760
Curacao,CUW,2021-04-20,71973
Curacao,CUW,2021-04-21,74839
Curacao,CUW,2021-04-22,77687
Curacao,CUW,2021-04-23,80356
Curacao,CUW,2021-04-24,84016
Curacao,CUW,2021-04-25,84716
Curacao,CUW,2021-04-26,86781
Curacao,CUW,2021-04-27,89193
Curacao,CUW,2021-04-28,89746
Curacao,CUW,2021-04-29,93919
Curacao,CUW,2021-04-30,95693
Curacao,CUW,2021-05-01,97496
Curacao,CUW,2021-05-02,97504
Curacao,CUW,2021-05-03,100527
Curacao,CUW,2021-05-04,102803
Curacao,CUW,2021-05-05,105720
Curacao,CUW,2021-05-06,106971
Curacao,CUW,2021-05-08,108202
Curacao,CUW,2021-05-09,109444
Curacao,CUW,2021-05-10,110103
Curacao,CUW,2021-05-11,111446
Curacao,CUW,2021-05-12,112966
Curacao,CUW,2021-05-13,115561
Curacao,CUW,2021-05-14,117613
Curacao,CUW,2021-05-15,120109
Curacao,CUW,2021-05-16,123637
Curacao,CUW,2021-05-17,125633
Curacao,CUW,2021-05-18,129059
Curacao,CUW,2021-05-19,132406
Curacao,CUW,2021-05-20,135302
Curacao,CUW,2021-05-21,139995
Curacao,CUW,2021-05-22,142102
Curacao,CUW,2021-05-23,143089
Curacao,CUW,2021-05-24,144571
Curacao,CUW,2021-05-25,147005
Curacao,CUW,2021-05-26,147350
Curacao,CUW,2021-05-27,148687
Curacao,CUW,2021-05-28,150319
Curacao,CUW,2021-05-29,151302
Curacao,CUW,2021-05-30,152260
Curacao,CUW,2021-05-31,153779
Curacao,CUW,2021-06-01,154426
Curacao,CUW,2021-06-02,155208
Curacao,CUW,2021-06-03,156188
Curacao,CUW,2021-06-04,156456
Curacao,CUW,2021-06-05,157135
Curacao,CUW,2021-06-06,157556
Curacao,CUW,2021-06-07,158274
Curacao,CUW,2021-06-08,158977
Curacao,CUW,2021-06-09,159552
Curacao,CUW,2021-06-10,160026
Curacao,CUW,2021-06-11,160585
Curacao,CUW,2021-06-12,161143
Curacao,CUW,2021-06-13,161498
Curacao,CUW,2021-06-14,162024
Curacao,CUW,2021-06-15,162453
Curacao,CUW,2021-06-16,162833
Curacao,CUW,2021-06-17,163189
Curacao,CUW,2021-06-18,163693
Curacao,CUW,2021-06-19,164039
Curacao,CUW,2021-06-20,164397
Curacao,CUW,2021-06-21,164581
Curacao,CUW,2021-06-22,164881
Curacao,CUW,2021-06-23,165266
Curacao,CUW,2021-06-24,165545
Curacao,CUW,2021-06-25,165936
Curacao,CUW,2021-06-26,166168
Curacao,CUW,2021-06-27,166466
Curacao,CUW,2021-06-28,166942
Curacao,CUW,2021-06-29,167151
Curacao,CUW,2021-06-30,167493
Curacao,CUW,2021-07-01,167589
Curacao,CUW,2021-07-02,167673
Curacao,CUW,2021-07-03,167952
Curacao,CUW,2021-07-04,168003
Curacao,CUW,2021-07-06,168493
Curacao,CUW,2021-07-07,168879
Curacao,CUW,2021-07-09,169429
Curacao,CUW,2021-07-10,169974
Curacao,CUW,2021-07-13,170473
Curacao,CUW,2021-07-14,170857
Curacao,CUW,2021-07-15,171241
Curacao,CUW,2021-07-16,171286
Curacao,CUW,2021-07-17,171810
Curacao,CUW,2021-07-18,171832
Curacao,CUW,2021-07-19,172239
Curacao,CUW,2021-07-20,172271
Curacao,CUW,2021-07-21,172696
Curacao,CUW,2021-07-22,172926
Curacao,CUW,2021-07-23,173010
Curacao,CUW,2021-07-24,173470
Curacao,CUW,2021-07-27,173812
Curacao,CUW,2021-07-28,174286
Curacao,CUW,2021-07-30,174524
Curacao,CUW,2021-07-31,175129
Curacao,CUW,2021-08-03,175562
Curacao,CUW,2021-08-04,175813
Curacao,CUW,2021-08-06,175931
Curacao,CUW,2021-08-07,176768
Curacao,CUW,2021-08-09,177123
Curacao,CUW,2021-08-10,177321
Curacao,CUW,2021-08-11,178110
Curacao,CUW,2021-08-13,178318
Curacao,CUW,2021-08-14,179137
Curacao,CUW,2021-08-17,179277
Curacao,CUW,2021-08-18,179876
Curacao,CUW,2021-08-20,179997
Curacao,CUW,2021-08-21,180643
Curacao,CUW,2021-08-24,180730
Curacao,CUW,2021-08-25,181226
Curacao,CUW,2021-08-27,181325
Curacao,CUW,2021-08-28,181967
Curacao,CUW,2021-08-29,182119
Curacao,CUW,2021-08-30,182257
Curacao,CUW,2021-08-31,182637
Curacao,CUW,2021-09-01,182930
Curacao,CUW,2021-09-02,182949
Curacao,CUW,2021-09-03,182980
Curacao,CUW,2021-09-04,183570
Curacao,CUW,2021-09-06,183592
Curacao,CUW,2021-09-07,183595
Curacao,CUW,2021-09-08,184056
Curacao,CUW,2021-09-10,184087
Curacao,CUW,2021-09-11,184617
Curacao,CUW,2021-09-14,184659
Curacao,CUW,2021-09-15,185129
Curacao,CUW,2021-09-16,185169
Curacao,CUW,2021-09-18,185694
Curacao,CUW,2021-09-19,185713
Curacao,CUW,2021-09-21,186146
Curacao,CUW,2021-09-22,186219
Curacao,CUW,2021-09-23,186226
Curacao,CUW,2021-09-24,186258
Curacao,CUW,2021-09-25,186793
Curacao,CUW,2021-09-28,186826
Curacao,CUW,2021-09-29,187252
Curacao,CUW,2021-10-01,187283
Curacao,CUW,2021-10-02,187772
Curacao,CUW,2021-10-05,187794
Curacao,CUW,2021-10-06,188248
Curacao,CUW,2021-10-08,188290
Curacao,CUW,2021-10-09,188818
Curacao,CUW,2021-10-10,188871
Curacao,CUW,2021-10-13,189304
Curacao,CUW,2021-10-15,189909
Curacao,CUW,2021-10-17,190496
Curacao,CUW,2021-10-18,190506
Curacao,CUW,2021-10-19,190849
Curacao,CUW,2021-10-20,191125
Curacao,CUW,2021-10-21,191130
Curacao,CUW,2021-10-22,191325
Curacao,CUW,2021-10-23,192022
Curacao,CUW,2021-10-25,192023
Curacao,CUW,2021-10-26,192026
Curacao,CUW,2021-10-27,192596
Curacao,CUW,2021-10-28,192605
Curacao,CUW,2021-10-29,192606
Curacao,CUW,2021-10-30,193184
Curacao,CUW,2021-11-03,193784
Curacao,CUW,2021-11-06,194444
Curacao,CUW,2021-11-10,195012
Curacao,CUW,2021-11-11,195044
Curacao,CUW,2021-11-13,195709
Curacao,CUW,2021-11-17,196285
Curacao,CUW,2021-11-20,196835
Curacao,CUW,2021-11-23,196985
Curacao,CUW,2021-11-24,197359
Curacao,CUW,2021-11-25,197366
Curacao,CUW,2021-11-26,197381
Curacao,CUW,2021-11-27,197869
Curacao,CUW,2021-11-30,197871
Curacao,CUW,2021-12-01,198191
Curacao,CUW,2021-12-02,198229
Curacao,CUW,2021-12-04,198653
Curacao,CUW,2021-12-06,198655
Curacao,CUW,2021-12-08,199028
Curacao,CUW,2021-12-09,199029
Curacao,CUW,2021-12-10,199030
Curacao,CUW,2021-12-11,199382
Curacao,CUW,2021-12-13,199681
Curacao,CUW,2021-12-14,200144
Curacao,CUW,2021-12-15,200988
Curacao,CUW,2021-12-16,201750
Curacao,CUW,2021-12-17,202551
Curacao,CUW,2021-12-18,203111
Curacao,CUW,2021-12-20,204086
Curacao,CUW,2021-12-21,204208
Curacao,CUW,2021-12-22,204815
Curacao,CUW,2021-12-23,205416
Curacao,CUW,2021-12-24,206160
Curacao,CUW,2021-12-26,208659
Curacao,CUW,2021-12-27,210920
Curacao,CUW,2021-12-28,215366
Curacao,CUW,2021-12-30,216571
Curacao,CUW,2021-12-31,217092
Curacao,CUW,2022-01-02,218718
Curacao,CUW,2022-01-03,220126
Cyprus,CYP,2021-01-06,3901
Cyprus,CYP,2021-01-10,6035
Cyprus,CYP,2021-01-16,10226
Cyprus,CYP,2021-01-23,17739
Cyprus,CYP,2021-01-30,25519
Cyprus,CYP,2021-02-06,32837
Cyprus,CYP,2021-02-13,44429
Cyprus,CYP,2021-02-20,56791
Cyprus,CYP,2021-02-23,64562
Cyprus,CYP,2021-02-26,76176
Cyprus,CYP,2021-03-07,99275
Cyprus,CYP,2021-03-20,129438
Cyprus,CYP,2021-04-03,161526
Cyprus,CYP,2021-04-07,174626
Cyprus,CYP,2021-04-09,183225
Cyprus,CYP,2021-04-16,202441
Cyprus,CYP,2021-04-19,214675
Cyprus,CYP,2021-04-20,219654
Cyprus,CYP,2021-04-21,224352
Cyprus,CYP,2021-04-23,236265
Cyprus,CYP,2021-05-01,287816
Cyprus,CYP,2021-05-06,332423
Cyprus,CYP,2021-05-10,371430
Cyprus,CYP,2021-05-11,384639
Cyprus,CYP,2021-05-12,400004
Cyprus,CYP,2021-05-14,424489
Cyprus,CYP,2021-05-16,434550
Cyprus,CYP,2021-05-17,448734
Cyprus,CYP,2021-05-18,461901
Cyprus,CYP,2021-05-19,476020
Cyprus,CYP,2021-05-21,504008
Cyprus,CYP,2021-05-23,522144
Cyprus,CYP,2021-05-24,533282
Cyprus,CYP,2021-05-26,560664
Cyprus,CYP,2021-05-27,572426
Cyprus,CYP,2021-05-30,595906
Cyprus,CYP,2021-06-01,615264
Cyprus,CYP,2021-06-02,622305
Cyprus,CYP,2021-06-03,632437
Cyprus,CYP,2021-06-06,649005
Cyprus,CYP,2021-06-07,654896
Cyprus,CYP,2021-06-08,662063
Cyprus,CYP,2021-06-09,673101
Cyprus,CYP,2021-06-10,681219
Cyprus,CYP,2021-06-11,689776
Cyprus,CYP,2021-06-12,701370
Cyprus,CYP,2021-06-15,718775
Cyprus,CYP,2021-06-16,728458
Cyprus,CYP,2021-06-17,739365
Cyprus,CYP,2021-06-19,753106
Cyprus,CYP,2021-06-23,768273
Cyprus,CYP,2021-06-24,777935
Cyprus,CYP,2021-06-30,809234
Cyprus,CYP,2021-07-02,829778
Cyprus,CYP,2021-07-03,835997
Cyprus,CYP,2021-07-05,849209
Cyprus,CYP,2021-07-06,856951
Cyprus,CYP,2021-07-07,867092
Cyprus,CYP,2021-07-08,876257
Cyprus,CYP,2021-07-09,883863
Cyprus,CYP,2021-07-10,887110
Cyprus,CYP,2021-07-12,897325
Cyprus,CYP,2021-07-13,903842
Cyprus,CYP,2021-07-14,910376
Cyprus,CYP,2021-07-15,916819
Cyprus,CYP,2021-07-17,925470
Cyprus,CYP,2021-07-19,934112
Cyprus,CYP,2021-07-20,941398
Cyprus,CYP,2021-07-21,946070
Cyprus,CYP,2021-07-22,950981
Cyprus,CYP,2021-07-24,958796
Cyprus,CYP,2021-07-25,959464
Cyprus,CYP,2021-07-27,970077
Cyprus,CYP,2021-07-28,974906
Cyprus,CYP,2021-07-29,980404
Cyprus,CYP,2021-08-02,994390
Cyprus,CYP,2021-08-03,1001047
Cyprus,CYP,2021-08-04,1007555
Cyprus,CYP,2021-08-05,1014151
Cyprus,CYP,2021-08-07,1021406
Cyprus,CYP,2021-08-09,1027680
Cyprus,CYP,2021-08-10,1032223
Cyprus,CYP,2021-08-11,1036664
Cyprus,CYP,2021-08-12,1040915
Cyprus,CYP,2021-08-13,1047310
